8.72980118  8.24027327  10.980263  15.4721362
8.79707504  8.27016208  12.2718552  15.6252268
8.91653437  8.36848749  13.8484324  15.159453
8.81816508  8.22603116  13.586075  15.1944792
8.77157044  8.25651152  12.1070748  15.1868053
8.63554425  8.10167038  13.8906893  15.3369528
8.7066288  8.15193336  10.3753548  15.1366594
8.97973943  8.43526366  11.545801  15.4098766
9.07873551  8.48884246  13.2742945  15.3917053
8.9557254  8.41331091  12.9311921  15.305128
8.95702146  8.37157367  14.1941816  15.3992161
9.09741179  8.51351337  12.2799916  15.2900273
9.3158619  8.79485317  13.9032363  15.0357782
8.63712161  8.01453665  14.6470621  15.3424107
9.3501853  8.7736538  13.3405605  14.9038783
9.65816849  9.11052025  14.6924613  14.534605
9.62024373  9.0697662  12.1770343  14.5486365
9.52472061  8.98029468  10.18886  14.4827213
9.65923429  9.11227305  9.77268912  14.4278019
9.42420352  8.91810938  9.31307938  14.6628445
9.66194613  9.12697365  10.0537724  14.7204148
9.64987444  9.04725507  10.4769927  14.7814232
9.45097481  8.93080683  9.11257232  14.4207163
9.50304092  9.0020695  9.05808084  14.4516221
9.48311455  8.92572876  10.1063169  14.6010745
9.42506293  8.78720695  10.6091343  14.7619129
9.53490479  9.02366661  11.0118372  14.4843352
9.45427481  8.93929205  10.3473977  14.5329247
9.56208469  9.00144887  10.4755457  14.7700474
9.69630394  9.0986932  11.0419134  14.5853663
9.74623878  9.24994991  10.4634656  14.7071206
9.80241603  9.19745529  11.7749788  14.6413426
9.8507467  9.21876904  9.32014758  14.6656808
9.62358299  9.04121338  9.74597062  14.8148352
9.757037  9.06389339  9.35191828  14.4278324
9.66769227  9.00283878  9.73276639  14.7627822
9.53450193  8.86598599  10.0713049  14.7871329
9.73110804  9.12871962  10.5892722  14.9391229
9.92676539  9.32667979  9.55852691  14.8313927
9.92547446  9.36305154  9.20562816  15.0377744
9.94759998  9.40818329  5.90433062  15.2420329
10.0881419  9.55064331  5.18846289  14.9632453
9.98491697  9.5063397  5.09177777  14.8551735
9.98670318  9.48218223  5.19092441  15.0568009
9.81282437  9.22296706  6.54979152  15.0195115
9.96057179  9.47220616  6.02271044  14.94096
9.578386  8.99256727  7.4034587  15.0663107
9.70437825  9.17223467  7.20584558  14.8749616
9.61510869  9.12528596  6.38799125  14.81596
9.69645132  9.15904867  6.5247218  14.6810154
9.80904597  9.27074901  6.78055686  14.5802837
9.71679119  9.22137416  4.97438328  14.7677288
9.69921146  9.2924923  5.1525969  14.8225823
9.9381858  9.51642784  5.7548029  14.8381162
10.1879823  9.68947366  5.84599327  14.9113547
10.3933925  9.86918729  6.08987949  14.4675428
10.5210272  9.94989651  5.1374409  14.5644861
10.711476  10.2273519  5.01449805  14.2974705
10.6820795  10.1735613  4.3582973  14.3402129
10.7892293  10.2975931  6.10443909  14.5224525
10.6636175  10.1564452  4.7380696  14.5080966
10.7643064  10.2593224  5.32818409  14.3739814
10.9587891  10.4189228  4.93814336  14.5017062
10.7894419  10.2652551  5.42782581  14.6295107
10.9045958  10.3910133  5.9748083  14.501622
10.7192927  10.1858457  5.55631185  14.6234955
10.8786974  10.4025467  5.44230938  14.5365633
10.8766086  10.4455365  5.13684818  14.6742989
10.9956566  10.5044154  4.33917887  14.6585939
10.7789121  10.2545941  4.36669558  14.5656192
10.6432715  10.1496355  4.38895109  14.6515574
10.6181195  10.147375  4.59965477  14.7575221
10.5354265  10.0008933  5.12518733  14.6925513
10.633864  10.1362706  5.75619595  14.6007314
10.6445586  10.1359766  4.88712538  14.6390096
10.6813854  10.1883935  5.0164235  14.5207188
10.7902127  10.2300861  4.91093698  14.5037559
11.3838435  10.8303972  5.8879572  14.313637
10.7116966  10.2186133  5.12093553  14.6715167
10.5250338  10.0730444  5.41503134  14.8824933
10.5677446  10.0783537  4.99532439  14.8054082
10.9027453  10.4022329  4.8757045  14.4742591
10.5551759  10.1258355  4.81141535  14.4968744
10.5839821  10.1219039  4.75094168  14.6427777
10.6591993  10.217202  4.57958688  14.4382708
10.4288036  9.99258551  4.66746471  14.5713257
10.7428975  10.2633809  4.78940347  14.5069851
10.8505003  10.3487154  4.74922031  14.1314578
10.9581977  10.4993497  5.32061308  14.4622147
11.1021017  10.6343193  5.19012198  14.242111
10.9269955  10.4898811  5.1114709  14.2711272
11.0082602  10.5661448  5.59926228  14.1249517
11.0139522  10.5569088  5.10680412  14.131321
11.1122944  10.5876735  4.49811246  14.1382269
11.261622  10.7809397  5.03193233  14.1416674
11.3433646  10.8392163  4.94331329  14.1257269
11.4344833  10.9472869  4.62062655  14.1856849
11.291641  10.7586305  4.79118911  14.0592299
11.4856353  10.9809784  4.85086261  14.0040108
11.2524566  10.7726812  5.22416558  14.1801944
11.4053283  10.9439709  4.71014838  14.0733641
11.3344635  10.8637305  4.75997514  13.9310746
11.4590078  10.959552  4.83997451  14.2269355
11.4557575  11.0165542  4.88097509  14.099245
11.609385  11.1891084  4.92626538  13.9630039
11.6172411  11.1600888  5.31466769  14.2531932
11.457755  11.0153005  5.67426139  14.2759785
11.4933227  11.0654324  5.14380084  14.1912903
11.3963763  10.9138746  5.34237995  14.1994165
11.2446093  10.7065486  5.30461735  13.8390546
11.5034296  11.0267041  5.40469522  13.9631498
11.5415135  11.0150578  6.13041033  14.0578029
11.6581628  11.1381555  6.38735008  14.0276661
11.7603482  11.2636866  6.30626996  14.2316588
11.7735663  11.3062273  5.95320572  14.6366525
11.8879976  11.4095241  6.1478292  14.4722223
11.7230251  11.1796485  5.09545333  14.5697813
11.6741772  11.2023544  5.58873278  14.2658347
11.8059251  11.3134622  5.16948695  14.4745789
11.646624  11.1112185  4.90297628  14.2919786
11.7299008  11.1929228  4.15176168  14.4496156
11.9121816  11.4727686  4.0750869  14.3654527
11.8031091  11.3262267  3.73767978  14.2748857
12.0418816  11.5820436  4.42963707  14.3163254
12.2784126  11.8554531  4.62867587  14.419355
12.5752931  12.1844986  4.5596331  14.738928
12.4011279  12.024181  4.89197495  14.9263691
12.2500913  11.7914614  4.92462495  14.891824
12.390185  11.9115352  4.95982318  14.979485
12.3073403  11.8345164  4.94167529  14.9626615
12.2791269  11.8131592  5.22969314  14.9069655
12.2414041  11.8389158  4.80690077  14.909076
12.295731  11.8338412  4.68002936  15.0221597
12.3939198  11.9366905  5.03668148  14.8426201
12.3882047  11.9462455  5.24550149  14.8452026
12.3939446  11.9779179  5.71324921  14.9770353
12.5152851  12.1192016  5.34317108  15.1011089
12.4169979  11.9846899  4.34051795  14.935953
12.4250367  12.0007328  4.95074565  14.9729828
12.3068763  11.8716537  5.46949176  14.8562434
12.4138873  11.9084407  5.33403906  14.875735
12.4152565  11.9756742  5.11560488  14.9847323
12.2226238  11.7366622  5.40386718  14.794354
12.0280355  11.5367154  5.52896562  14.8689343
12.2817299  11.8383727  5.49305205  14.8777793
12.2928297  11.7415866  6.63031234  14.7488746
12.4582034  11.9726784  6.6094003  15.016802
12.4501629  11.9402161  7.28594836  15.0237146
12.3986988  11.9523632  7.0194011  15.2716062
12.4251936  11.8647523  6.47689345  15.1817206
12.5889217  12.0325943  7.44174139  15.2274983
12.464833  11.9542313  7.09180986  14.9927359
12.4059234  11.8060985  7.22710202  15.2164312
12.4538602  11.9761544  7.24081112  15.0464679
12.6154776  12.1105605  7.09660682  15.4094676
12.7623608  12.2028333  7.37869696  15.3163003
12.7637779  12.1819865  8.94414417  14.7529086
12.7811171  12.1415632  7.91518467  14.917198
12.7081253  12.0792832  7.76123446  15.1062498
12.4840476  11.8260996  7.31385107  14.9830194
12.6402597  11.9236208  8.11731664  15.1860039
12.6905851  12.0040834  7.44721248  14.9944847
12.4738523  11.7972198  6.07053217  15.0582407
12.3347121  11.6342579  6.88527279  15.0893836
12.5857606  11.8586544  6.89026104  14.9044633
12.5984645  11.9229734  5.94308557  15.23865
12.7698719  12.0875791  5.62812129  15.1927825
12.700492  12.0260821  6.67097112  15.3358736
12.8892538  12.194107  6.39966456  15.2594644
12.860819  12.2182461  6.52475357  15.2942249
12.8841253  12.2216592  5.67413124  15.1336485
12.8827213  12.1876195  6.26035724  15.3739791
13.0002751  12.3523598  6.44810123  15.410803
13.0568887  12.4712035  8.05448725  15.4401201
13.0385305  12.4588876  7.53438426  15.1740002
13.0735583  12.4633515  7.59973537  15.2094351
13.2251855  12.625959  6.63726963  15.0620875
13.0756159  12.5155075  7.94225722  14.7818161
13.2130741  12.6162966  7.92662285  14.6884034
13.2655899  12.5955506  6.99193853  14.8407361
13.152293  12.5137557  5.93495676  14.9581609
13.1350186  12.4860041  5.45916089  14.9100272
13.4630849  12.8026406  6.54086222  14.7795322
13.2592779  12.6226314  6.19538184  14.5027239
13.230934  12.5911737  6.5134222  14.7481518
13.273207  12.639884  6.65074122  14.7114087
13.3039673  12.7342136  6.5803658  14.6958108
13.4282533  12.8507579  6.58653358  14.5450669
13.705549  13.1721236  6.62738422  14.5698951
13.5981647  12.9848668  6.70740745  14.5957113
13.6322155  13.069182  6.66240127  14.7546831
13.5639599  13.0997323  6.49451314  15.0805181
13.6324523  13.1731439  6.20643552  15.3523945
13.6207561  13.166849  5.63593713  15.149878
13.6490251  13.2274115  5.43040259  15.2226179
13.8065071  13.3381472  5.26592279  14.9272455
13.7534621  13.3270005  6.76962152  14.9749409
13.6517685  13.2637872  7.03276197  15.074888
14.050618  13.6643022  6.42829416  14.8252783
13.9558385  13.5363839  7.30892731  14.9787349
13.9861614  13.5166791  7.37387707  15.0532043
13.8696949  13.4176851  8.18874259  15.0897161
13.9039964  13.3736561  8.69139112  14.7715596
14.0756911  13.4824619  7.87757119  14.8060482
14.2419369  13.6264293  8.46818408  14.9944029
14.4857544  13.9571433  9.64923724  15.1388779
14.2646525  13.7566933  9.96752843  15.053053
14.4019822  13.8695885  9.86414601  15.033846
14.6671399  14.0887002  10.7888985  15.1240811
14.4247758  13.8620427  11.5240351  15.0597378
14.7538834  14.2132874  10.2548636  14.7186521
14.7773082  14.2646557  9.81320966  14.7901734
14.8975144  14.4279142  10.5208811  14.8019285
14.7937225  14.295597  8.83104272  15.0707934
15.0191209  14.4948081  10.4509281  14.9209109
15.1623542  14.6844751  9.5471978  15.0031653
15.0124414  14.5507177  9.7100804  14.6623088
15.3266311  14.8770014  8.27032531  14.7348125
15.288433  14.7774793  7.11381678  14.7753851
15.2425627  14.8168647  9.99656582  14.7134577
15.8524794  15.4664015  8.10640935  14.5691817
15.5300363  15.1731335  10.2228943  14.6022574
15.4021332  15.1177022  9.735315  14.8411218
15.8825667  15.6343961  12.3325281  15.7082637
15.7554878  15.431746  11.0323368  15.4856399
15.9429484  15.5819845  10.0666291  15.8380055
15.8858536  15.5247963  11.9680922  15.7883813
15.8975405  15.5589158  9.98222078  15.6208262
15.6684184  15.3385058  9.53193335  15.4409284
15.8475374  15.5268274  10.6939037  15.4074391
15.6841722  15.3405286  10.3440584  15.6582871
15.7322765  15.4614545  11.5967559  15.6330008
15.2512486  15.0267801  9.89443632  15.0913122
15.3158237  15.0085897  9.54925125  15.2261105
15.4036661  15.0602971  10.6292044  15.3326994
15.5464187  15.2610686  9.89015241  15.644098
15.4339727  15.105118  9.61923101  15.5942796
15.4559449  15.1549517  9.40617814  15.5094383
15.6319557  15.3455589  10.1853997  15.4984644
15.564054  15.2978414  10.49912  15.5963622
15.7796714  15.5391589  10.1074944  15.956845
15.4550888  15.2175772  9.13637526  15.6688502
15.0885442  14.820115  9.83755428  15.5921966
15.0751995  14.8445648  8.93148896  15.8010058
15.5681511  15.2319255  9.58605477  16.2443888
15.4936412  15.2013477  9.17092824  16.1440454
15.8619766  15.4884863  10.1404101  16.2876692
15.7702446  15.3437736  9.54388795  16.7544746
15.5128953  15.080898  13.3535535  16.450231
15.75404  15.3755154  13.8336145  16.6376355
15.4375037  15.0302184  14.313336  16.3018333
15.7829929  15.3911163  13.7476031  16.2461133
16.0192614  15.7160676  13.5124688  16.1724963
16.387453  16.0669867  13.881581  16.6770428
16.4507042  16.1149596  18.0686803  16.9606196
16.3751955  16.0433959  17.1935948  17.2239688
16.2183308  15.8213484  17.4132091  17.047802
16.317743  15.9486432  16.888491  17.5686613
15.8974939  15.4263102  18.2031794  17.2274052
16.4611524  15.9614331  16.0154917  17.4944013
16.4611478  15.9573158  18.5043242  17.7182589
16.1706458  15.7347447  19.1329224  17.4032637
15.8918791  15.4122498  22.4827764  17.3560462
16.291388  15.8038868  22.870846  17.6786509
16.3623263  15.8817246  17.902393  17.5210839
16.0700495  15.5764737  20.2535898  17.390217
15.8621687  15.4739396  18.9902589  16.9441152
16.211975  15.7183068  20.0676051  17.167868
15.879731  15.4243  20.751705  17.1752179
15.9126753  15.4174539  20.0498465  17.1701085
15.9083948  15.3364112  19.7546466  17.0694825
15.8217223  15.3038708  19.0670027  17.0822627
16.0168012  15.5403177  19.1866797  17.3709442
15.7703138  15.2245062  18.389368  16.9712105
16.1077278  15.559702  19.0920229  17.2972978
15.7934583  15.2220887  19.6431676  17.0477298
15.6756049  15.1261387  20.3112528  16.9861003
15.8741044  15.3608558  18.609439  17.3680506
15.8900837  15.3556795  20.2320867  16.9518591
15.7964674  15.2942758  19.5646403  17.0250479
15.8046848  15.2924075  19.4555829  16.7767011
15.8308704  15.294625  19.9666492  16.8561379
15.8488905  15.3056338  19.5114016  16.8928944
15.818977  15.2652734  19.268658  17.0010891
15.5335225  15.0056696  18.8712618  16.5718314
15.5283783  14.989976  20.0638908  16.7248639
15.6480901  15.1006208  17.6432073  16.7520743
15.7469163  15.2443158  17.102298  16.5171599
15.8203213  15.2732534  15.9630924  16.675362
15.9448813  15.4511415  16.011129  16.7540927
15.8947704  15.4500908  17.0807049  16.6845464
15.6361774  15.1030995  16.5108433  16.5708548
15.8926613  15.3267187  16.380691  16.7743768
15.903483  15.4043378  16.1772593  16.9407116
16.0556328  15.537787  16.8127749  17.0322318
16.060858  15.5687259  17.5990288  17.0912395
16.1941012  15.67904  16.5976012  17.2351565
16.2500699  15.7296791  16.2609368  17.1955778
16.1171139  15.5878925  16.482991  17.1338392
16.0527511  15.5940618  15.5056418  17.1162546
16.0439644  15.525822  15.7695454  16.9631943
16.1246459  15.618214  16.2268289  17.0192169
16.090558  15.5819277  18.4648474  17.3262804
15.7181477  15.1872953  18.4804976  16.8136134
15.835886  15.3525217  18.2632245  16.814769
15.7461713  15.2530684  11.6446562  16.746768
15.4625492  14.9025155  14.9819164  16.463846
15.6658767  15.1711648  13.6663364  16.6129678
15.7568549  15.1979887  14.0550528  16.913513
15.8960628  15.3019325  12.9123255  17.0109994
15.8345178  15.2364744  11.3821503  16.9533525
15.6986254  15.114637  11.8416305  16.804729
15.8626932  15.2461059  12.2694327  16.8090996
15.9151967  15.366962  12.949078  16.8580115
15.6739864  15.0964885  12.479175  16.8142571
15.8881471  15.2834541  13.542726  17.1091711
15.6487916  15.008467  16.4617163  16.8641386
15.8989054  15.3158528  13.0563634  17.0251678
15.9646319  15.3978786  13.3080071  16.8243222
15.9285561  15.2790807  12.9443757  16.7730992
15.7886513  15.174437  13.3868301  16.6625473
15.4771478  14.8731036  12.1591399  16.3995155
15.9005977  15.3989386  13.1010729  16.7748396
15.9910491  15.394488  14.3422583  16.6878743
15.8913861  15.3327947  9.62975792  16.5700716
15.5688118  15.0120459  11.2914704  16.3630885
15.4274758  14.9062247  10.1876139  16.317053
15.5020658  15.0407551  10.1907334  16.2527711
15.8456207  15.3889851  10.2545517  16.7984387
15.6578576  15.1702365  11.2089323  16.6727109
15.4164635  15.0348978  11.8234907  16.402113
15.2521216  14.7410413  13.4173163  16.5592091
15.3272068  14.8599884  13.6562881  16.2765471
15.2896775  14.8167488  11.3218361  16.3197997
15.3770058  14.9007735  11.0544454  16.4010294
15.2786821  14.8242632  10.8284247  16.269468
15.3758479  14.915849  11.8758914  16.2899925
15.4259107  14.9641866  10.5228889  16.23223
15.3036846  14.847892  11.0028985  16.1574528
15.0391677  14.5256166  12.8570125  16.2240172
15.2178171  14.768036  12.91736  16.053297
15.4425815  15.0142422  12.4629202  16.4173684
15.3758832  14.9221556  11.6531537  16.4673895
15.4779747  15.0038145  13.3427995  16.5701829
15.5859636  15.0944069  10.327313  16.6047833
15.4635253  14.9791153  10.0373546  16.3805482
15.5449713  15.1338738  9.19486797  16.0755896
15.5682518  15.1384631  10.9629653  16.1546941
15.4360407  14.9975496  12.1758914  16.0753894
15.3424468  14.9839593  9.73367053  15.8315433
15.1672763  14.7350821  10.1171733  15.8537258
15.1889708  14.7777063  10.8222518  15.9058591
15.2452747  14.8261014  11.4855749  15.9392784
15.3681701  14.906526  10.3599108  16.0927933
15.2551987  14.7932679  13.5819436  16.2012627
15.3941524  14.8810467  14.0781622  16.2559477
15.1846228  14.651237  15.017936  16.1358231
15.2377795  14.7686844  13.0559066  16.1318136
14.9344449  14.5337223  7.66120889  15.7347751
14.9494854  14.4734142  8.77429706  16.1704547
14.9489519  14.5039771  9.54346572  16.2423424
14.7348695  14.2756289  13.0109772  15.8817872
14.8594418  14.3737723  12.8917282  16.2227021
14.6872326  14.1872135  14.0310982  16.0230149
15.0285308  14.5919213  14.8085843  16.334023
14.8419471  14.4067585  14.20164  16.1636347
15.1223728  14.6962635  15.8628096  15.9728141
15.2941537  14.9044083  15.8384252  16.3519827
15.3720425  15.0077916  11.4788715  16.2581947
15.4372904  15.0710238  12.7452053  16.5651731
15.080648  14.6392782  11.1129169  15.8861835
15.1387669  14.7808375  10.94255  16.0779341
15.2813694  14.8329092  11.2955933  15.9688768
15.2577796  14.8767322  12.5470303  16.3455667
15.178033  14.8070495  11.330125  16.1718036
15.4901848  15.1271814  11.76475  16.2753343
15.4084401  15.0336531  11.1016051  16.2015946
15.2385803  14.8893501  10.8190473  16.1096013
15.4215426  15.0262136  8.76310932  15.8483963
15.3681755  14.9985072  11.903083  16.14091
15.2288154  14.9638552  10.7678269  15.8732984
15.3021962  14.9831556  10.0880555  15.9365084
15.0047454  14.6573335  11.1374071  16.0269245
14.8797545  14.5722053  9.53247439  15.941838
14.9604812  14.6870469  12.4300953  16.0284128
15.0774664  14.7537307  12.5841584  15.9007494
14.9521629  14.706207  12.5819417  15.88673
15.0140164  14.6731724  12.1343852  15.9107372
15.1159139  14.78125  12.5004967  15.8167709
14.9798672  14.6262504  10.8072333  15.5803359
14.8845123  14.6026022  9.8398456  15.4787093
14.7724628  14.4603576  12.4807437  15.3807901
14.9162956  14.5643192  10.6726906  15.5305866
14.7904377  14.5010162  11.0287869  15.6464173
14.8188073  14.4867611  11.2460059  15.6508598
14.8515456  14.4686356  9.41927311  15.6603756
14.7625171  14.4589304  9.9970052  15.8557552
14.9134983  14.5998264  10.6110455  15.7325824
14.8269955  14.550201  11.4407917  15.5251455
14.8124767  14.4996425  13.3241664  15.8540219
15.0542921  14.7690549  10.6620951  15.6505821
14.9674624  14.6261871  9.3441579  15.3352231
14.7574883  14.3093629  11.9202222  15.5323993
14.6376337  14.2427052  15.6279814  15.4411352
14.7092862  14.2888474  11.643044  15.4213646
14.7668103  14.3973275  12.9999013  15.5979566
14.8872742  14.4953269  13.726517  15.4817305
14.8146863  14.4092807  9.76841139  15.7193042
14.6677119  14.2204897  11.2255548  15.5199901
14.7269471  14.2770647  10.7310081  15.538569
14.6629141  14.2990525  10.5822281  15.4674972
14.4792374  13.9985211  10.0264144  15.321466
14.7085288  14.3132083  13.3867256  15.5372234
14.696397  14.221906  11.9062301  15.5560567
14.4863915  13.9730571  10.0209599  15.3379925
14.5376456  14.0490872  10.5345256  15.5683131
14.7376495  14.1843892  13.4793455  16.0857029
14.7248001  14.1311404  11.4044337  15.997779
14.7927155  14.2690246  9.51615617  15.5672302
14.9399955  14.4724381  11.1111782  15.8946092
14.7683713  14.3631293  10.6580822  15.3802828
14.6456575  14.2155956  11.6415529  15.16963
14.5383157  14.083423  10.701244  15.2610911
14.4352877  13.9774105  9.66256058  14.852011
14.4884457  14.0740162  11.5590974  14.9495877
14.351112  13.9649726  11.9415906  15.1005171
14.5539497  14.0619297  12.5832049  14.9463748
14.3578026  13.8196753  12.855942  15.1890164
14.56487  14.1113349  13.1551073  15.1906479
14.377487  13.8422029  12.0263995  15.026488
14.3691071  13.8938321  12.7619137  15.1430906
14.3524988  13.9329623  12.4328632  14.9343769
14.3028981  13.8995946  12.4151311  15.1206366
14.2699589  13.8279279  13.0915623  15.0629163
14.2052874  13.7420467  13.9887863  15.0423514
14.3740598  13.8686568  13.4829687  15.2869519
14.3049145  13.7889672  13.5084372  15.1638898
14.3980543  13.9367292  13.3172798  15.2146379
14.3225533  13.8415536  11.8840264  15.2112031
14.4266379  13.9805637  12.4879852  15.4540619
14.6458948  14.1439027  13.0605371  15.5152235
14.6871919  14.0931446  12.20024  15.4653843
14.7575227  14.1782727  12.1514596  15.3728661
14.5371604  13.9704127  13.3346505  15.3157383
